Gene,logFC,logCPM,F,PValue,FDR
ZNF512B,-0.557373435846428,6.41769840526362,46.3316917630892,1.08646683352518e-06,0.000112328960165544
ESRRA,-0.791955232856973,4.89385649559545,46.2684303540621,1.09733819319357e-06,0.000112777626450477
URB1,-0.607653196169782,6.44734767768526,46.220049879927,1.10569674768687e-06,0.000112964260624625
TSPYL2,0.662485015218926,6.38150004092965,46.1471972321328,1.1184462261003e-06,0.000113594661999105
ZFP36L1,0.712129721982346,5.46269017764702,46.0275923369361,1.13973158491369e-06,0.000115065302803987
KLHL21,-0.931899167016758,5.38363394864586,45.9914909311122,1.14625460919065e-06,0.000115065302803987
PPIG,0.774780213695441,7.41560179578508,45.8230616541531,1.17716216555139e-06,0.000117184458671128
EDC4,-0.501190489103001,6.97447216927524,45.8028240263393,1.18093917576603e-06,0.000117184458671128
PCNX3,-0.564994829875872,6.36015089669533,45.7465959620447,1.19150298820867e-06,0.000117557089110919
PRDX3,-0.668594284269333,8.42116755548083,45.4660563947615,1.2457766757712e-06,0.000122213523203781
SH3BGRL3,0.681864615916425,4.94779319686156,45.3909976141253,1.26076441937655e-06,0.000122985076073195
EEF1AKNMT,-0.58182689786883,6.03047600535444,45.3336522023803,1.27233257457874e-06,0.000123416259734137
SCRIB,-0.632311203568693,7.54847415212342,45.2341847673826,1.29268736106652e-06,0.000124690167464662
SLC7A5,-0.488421839356372,7.90026514940653,45.1783481858879,1.30427108029948e-06,0.000125108580402505
FLNA,-0.4651996620645,8.28846605746792,45.0197619772648,1.33779738410103e-06,0.000125795199445863
SEMA4C,-0.637236871792491,4.63954912170469,45.019233602388,1.33794349457004e-06,0.000125795199445863
SRRM1,0.611505948788095,7.9708629022143,45.0173741695048,1.33830935949389e-06,0.000125795199445863
SNRPD3,0.556747801677764,6.3307781455252,45.0068373762268,1.34057203162509e-06,0.000125795199445863
PTPA,-0.658308932327042,6.66119126372533,44.932025566293,1.35675222153515e-06,0.000125960910911705
SRP19,0.51698646322007,6.34016755816733,44.9312144669703,1.35692861285631e-06,0.000125960910911705
LINC01278,0.713455989112754,4.70387224303729,44.8655444187118,1.37132317020367e-06,0.00012661639495581
AMDHD2,-0.812148510563355,4.0649844049527,44.8068300498414,1.38437588202461e-06,0.00012670847204699
SUN2,-0.571033077693547,5.41605921295879,44.7948334849292,1.38699763795211e-06,0.00012670847204699
HSP90B1,0.461299401285173,9.64468678575858,44.7032365406365,1.40757757689918e-06,0.000127911760224954
TIGD5,-0.831934590982186,4.48515066061448,44.6601892750844,1.41741862035488e-06,0.00012792298090767
SHANK3,-0.595363792473003,5.11601438798847,44.6377824804472,1.42251895831534e-06,0.00012792298090767
GCN1,-0.459993201387156,7.91446720205664,44.4818561977858,1.45875426306193e-06,0.000129924730640406
NEXN,0.872721922595476,3.58773661938946,44.4776606692844,1.45982843416187e-06,0.000129924730640406
STIMATE,-0.545945773622479,5.60951783805139,44.3037070059745,1.50143074523335e-06,0.000132796750127121
AP2A1,-0.532450122023024,6.36172045008587,44.2788637408567,1.5074807729014e-06,0.000132796750127121
NR2C2AP,-0.846979915776347,4.03074601370317,44.151473908205,1.53905020478405e-06,0.000134889547389855
RPS24,0.562775893922632,10.7028572651176,44.0518911984042,1.5640856832343e-06,0.000136391431347088
IFT74,0.713679506698364,5.01658616290988,43.9466084040995,1.59114354158063e-06,0.000138053690396639
UBALD2,0.671651427149476,6.14964443172675,43.8365313523406,1.61996101374021e-06,0.000139851234316192
SLC5A6,-0.593951048565001,6.27759200341557,43.7910134855522,1.63204940923526e-06,0.000139882850993733
CISD1,0.516354202564056,5.85508886471357,43.7742333788275,1.63653051666478e-06,0.000139882850993733
FLCN,-0.56259677660764,5.25236326124366,43.7299612228653,1.6484359020188e-06,0.000140206375784515
LSM3,0.543881738736907,7.20765819171449,43.6459504540797,1.67123578001827e-06,0.000141448808714684
POLG,-0.494983314843573,6.79531717948727,43.5660365190834,1.69326524171532e-06,0.000142614232504667
POLDIP3,-0.484865839937099,6.79696843594637,43.4549035232292,1.72443131736252e-06,0.000144534131677579
TARBP2,-0.640666237560202,5.34025049813607,43.3670030899668,1.74954668667021e-06,0.000145930787884289
DNAJC7,0.45295568428291,7.61231516909394,43.2587579989859,1.78098536495425e-06,0.000147838910150481
PGS1,-0.590018511717249,4.95615424016695,43.1187389170641,1.82262826581699e-06,0.000150571768600939
LRFN4,-1.0096649667603,4.82006546453993,43.0696188018284,1.83749771036993e-06,0.000150583241470029
ATP8B2,-0.501096079665048,6.90596215526791,43.060552629753,1.84020988938817e-06,0.000150583241470029
PPIL4,0.546036763904501,6.40141371681196,43.0236262108783,1.85148087667418e-06,0.000150790890644606
KDM6B,0.553746135524572,6.05900832876426,42.9108725107613,1.88636801517867e-06,0.00015182439485075
CYC1,-0.553491568596561,7.57908060708251,42.8952438151892,1.89125878857176e-06,0.00015182439485075
DHX37,-0.616897048942172,6.48641033801139,42.8606812467088,1.90212885083772e-06,0.00015182439485075
NUDT22,-1.05410611595329,3.35599691399836,42.8204086236969,1.91518537181055e-06,0.00015182439485075
UBL4A,-0.5442246584239,6.82986739324692,42.8003266370241,1.92127228624781e-06,0.00015182439485075
EGR1,1.00330147800902,3.99086500111644,42.7916752750029,1.92410082153313e-06,0.00015182439485075
FKBP3,0.467563799215984,7.26265621356895,42.7863856477592,1.92572353019311e-06,0.00015182439485075
HNRNPA1P48,0.572734823947931,5.34805412793567,42.7429378548613,1.93967638238647e-06,0.000152229329174022
RPL36AL,0.565973156975256,7.44928233961635,42.4932033541326,2.02202313835794e-06,0.000156859726741337
GORASP2,0.479786506236948,7.45298963450842,42.472054079889,2.02917160237508e-06,0.000156859726741337
FOSB,0.966143693388222,2.82093582483428,42.4671329773835,2.03107328485743e-06,0.000156859726741337
EME2,-0.723018733463423,5.01165629434295,42.433777550566,2.04220838201374e-06,0.000156859726741337
