Gene,logFC,logCPM,F,PValue,FDR
TSPAN4,1.08139307475547,4.62912562266602,82.0602258912948,1.23647418486066e-08,1.59524645188425e-06
AP1M1,0.792522904872001,6.18172825073647,82.0563542701266,1.23690540313537e-08,1.59524645188425e-06
MDC1,-0.807215701211073,7.79822834473032,82.0471626527827,1.23805759615713e-08,1.59524645188425e-06
AC026803.2,-3.05649534086871,-0.211328155116049,82.1869914706519,1.27553859438276e-08,1.6171122934452e-06
DNAJC5,0.736313415099702,6.51052689622365,81.7008177946752,1.28247166101475e-08,1.6171122934452e-06
NDUFAF2,-1.05229368719621,5.39314111232361,81.695846909776,1.28312512569207e-08,1.6171122934452e-06
FLCN,0.772626929576466,5.25236326124366,81.6125071387416,1.29409811733e-08,1.61912305027679e-06
TMEM160,1.18770958998612,4.85402135365533,81.0455501153724,1.37139568993538e-08,1.68373855633262e-06
MAP7D3,-0.814840352687593,6.87308560708844,81.0394178688187,1.3722188741562e-08,1.68373855633262e-06
TOB1,-0.817925074140197,5.48907626271227,80.987274500539,1.37958671806464e-08,1.68373855633262e-06
MIGA2,0.872289651849934,4.81240260929046,80.9511495207391,1.38474965249178e-08,1.68373855633262e-06
ATG2A,0.77424534808108,5.3472890512812,80.6979026821701,1.42126751110173e-08,1.71605628298479e-06
SH3BGRL3,-0.93639934502302,4.94779319686156,80.513259839756,1.4485614642499e-08,1.73686543345409e-06
PFN1,-0.973412597970254,9.78593175882961,80.3531322003408,1.4726854344402e-08,1.75361287662376e-06
DVL1,0.816622969103457,6.93295090060301,80.2570469259449,1.48738597037465e-08,1.75499482496592e-06
NPM1,-0.671639200804648,11.2923018244438,80.213010116295,1.49417490600018e-08,1.75499482496592e-06
ACTR1B,0.774831775744259,5.67997549852541,79.9294130845272,1.53874435072675e-08,1.79513242970595e-06
ZNF410,0.917577011707616,4.50143322341355,79.1271859139253,1.67293225507054e-08,1.93858042389583e-06
PAXX,1.16339674944367,5.69754609944273,78.7417997152063,1.74182149081162e-08,1.99299288096212e-06
NELFB,0.7581497894486,6.46999963495875,78.7195792820548,1.74587359901992e-08,1.99299288096212e-06
CDIPT,0.810678391885771,6.16392562105128,78.6725812938043,1.75451707347528e-08,1.99299288096212e-06
LINC02593,0.947853571628254,5.14520650765601,78.4735492476356,1.79167356206359e-08,2.02189775964641e-06
CYHR1,0.911498690257956,5.90407899814569,78.1698145676182,1.84997053724874e-08,2.07412930494395e-06
HNRNPD,-0.622587644348136,9.47268676601327,77.9809786912199,1.8872601327671e-08,2.10000729732301e-06
TBCD,0.620251795576066,6.70804342532041,77.9304848840152,1.89737714805044e-08,2.10000729732301e-06
NUDT16L1,0.963996562711709,4.18649060274901,77.7131897983414,1.94170920557549e-08,2.13538542315072e-06
CFAP298,-0.708382379704855,7.14773283381346,77.4714129320405,1.99211510745643e-08,2.17695312945207e-06
ALDH16A1,0.849801358178378,4.87645811790931,77.183393870277,2.05425033218829e-08,2.2248030657547e-06
ATXN2,-0.809496527631274,6.18970834888648,77.1493651925679,2.06167317572543e-08,2.2248030657547e-06
RNPEP,0.846602159364101,6.48605445622925,76.9881188749928,2.09749734955545e-08,2.22816852407613e-06
COMMD4,1.0488780663657,6.53626708652172,76.9763093873633,2.10014784628586e-08,2.22816852407613e-06
