Gene,logFC,logCPM,F,PValue,FDR
TSPYL2,0.464131124947722,6.38150004092965,23.6509249583337,8.67068029901567e-05,0.0103963865307503
CMTR1,-0.342599307855897,6.63839276644514,23.595391190729,8.78780041770813e-05,0.0104222435305229
HSP90B1,0.333721145355315,9.64468678575858,23.5743162050774,8.83269816606744e-05,0.0104222435305229
PGAM5,-0.429613901553491,7.2348315467123,23.5129314437846,8.96492576552606e-05,0.0104222435305229
R3HDM2,0.40841751961788,5.82152958643802,23.5025411043762,8.98752695226322e-05,0.0104222435305229
NEFL,0.36508777971172,6.55847320920716,23.4995407146557,8.99405934233699e-05,0.0104222435305229
ALG1,-0.506535862571163,4.38002204110722,23.4573694518185,9.08662121852516e-05,0.0104593067972704
FOCAD,-0.366005801093099,6.29075485060599,23.4251496603308,9.15781299261731e-05,0.0104714436510285
TBRG4,-0.413607311329201,6.72199174122213,23.3236751021904,9.38648608539709e-05,0.0106133834039498
FKBP1A,-0.331966195848876,8.23991538601641,23.3156270194017,9.4048862550928e-05,0.0106133834039498
CCNF,-0.357964427124776,5.9163684182645,23.2836058312993,9.47851171824663e-05,0.0106270119043666
CFAP157,-0.856783879500106,1.26468114111013,23.2346548884363,9.61065627670738e-05,0.0106821135027354
LAGE3,-0.565254260183764,5.71816729799736,23.1828251350166,9.71441203395161e-05,0.0106821135027354
CDIPT,-0.418336105928761,6.16392562105128,23.1427969844645,9.80983218610962e-05,0.0106821135027354
MFN2,-0.33748872442615,7.23229891722209,23.1263431391999,9.84936504039637e-05,0.0106821135027354
UBE2F,-0.414002720686976,4.99899967390108,23.0775886378806,9.96761324193841e-05,0.0106821135027354
CAD,-0.377381256420299,7.56518849727462,23.0079496013525,0.000101390899575473,0.0106821135027354
C20orf27,-0.619551042291614,6.50470882318467,22.9893880705265,0.000101853607436109,0.0106821135027354
CMTM3,-0.524942805347004,4.42755024048902,22.9812195517912,0.000102059351585629,0.0106821135027354
GRWD1,-0.426041672147462,6.64847982502875,22.971994945987,0.000102289241120949,0.0106821135027354
TELO2,-0.496122091181503,6.35431982482439,22.9696682606553,0.000102347720510033,0.0106821135027354
