Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AC078881.1,6.57744603604891,0.436812497351928,0.800512398757776,0.545666123385181,0.585295462514295,
TENM3-AS1,89.2240891514618,-0.370528749352043,0.210327746692121,-1.76167317522032,0.0781245325888956,0.198893077333542
TENM3,1141.37670604056,-0.123112261591158,0.0954946883311989,-1.28920533427131,0.197326711052061,0.377844632830539
DCTD,1167.98962451518,-0.497921830542665,0.109079040924529,-4.56478005602537,5.00018290456197e-06,8.22263684612906e-05
WWC2-AS2,11.8153935751313,-0.488146486777857,0.656863366276169,-0.743147680080277,0.457392275343049,0.648339311070911
WWC2,1328.5139895068,0.00610005929318394,0.11274224822094,0.0541062413553233,0.956850519651234,0.979153298443334
CDKN2AIP,685.504584349782,0.220482027406581,0.119930352811609,1.83841723331642,0.0660009476314039,0.175790774889484
AC107214.1,22.1399658134465,0.57147074067669,0.419444853409972,1.36244547055659,0.173057341986541,0.345726952811051
ING2,539.443962875426,0.735928845328133,0.115112041967363,6.39315255598357,1.62499986439047e-10,1.44895821241484e-08
AC107214.2,10.5898781501948,-0.215977694182029,0.645431460726992,-0.334625296911865,0.737907759806161,
RWDD4,621.920996297592,0.587343610919938,0.167020740249907,3.51659087393049,0.000437126995248596,0.00335849127512684
TRAPPC11,1188.83602747531,-0.0288229049908574,0.100905830644069,-0.28564162057717,0.775152622344577,0.881916749743422
STOX2,674.451647701475,0.0761315498015282,0.115490651749795,0.659200971230674,0.509766723336342,0.692981585355247
AC074194.1,4.51744762647141,-0.816869384128321,0.98464206507447,-0.829610488016821,0.406759045030022,
IRF2,208.83894988514,0.695871127120957,0.168253488625842,4.13584962073754,3.5364373388239e-05,0.000429998630970633
AC099343.3,28.1826562263952,0.372582147218144,0.419970254558658,0.887163181615533,0.374991051823402,0.573170490273774
CASP3,1275.59934085939,-0.0305773346952204,0.0870060567355532,-0.35143915081863,0.725258915084218,0.849880881370674
PRIMPOL,277.990683738184,-0.0682458532492912,0.1358111565735,-0.502505500808081,0.615311983964408,0.773477235481575
CENPU,2666.26582635114,0.107255883095898,0.0828283853670258,1.29491698553135,0.195348868350437,0.375266228249492
ACSL1,1193.33271987526,-0.31373102597843,0.114547267162348,-2.73887831417034,0.00616491867125486,0.0286719631045032
HELT,5.49362713269751,-0.691198837323177,0.971382794086282,-0.711561746338469,0.476736202285506,
SLC25A4,1644.25997681272,-0.0666281931778432,0.0994305919397928,-0.67009752107468,0.50279562504508,0.687792532342413
CFAP97,1677.52024167803,0.283903726525156,0.141787781974522,2.00231446300621,0.0452509214689424,0.132026411484553
SNX25,1169.92246606558,-0.124692966279516,0.0769533803402935,-1.62037022581873,0.105152771750752,0.244384770201092
LRP2BP,102.231324436862,0.216065856495183,0.214674774658675,1.00647995014189,0.314184751621702,0.513666625601335
AC112722.1,4.69374976080641,-0.294297834212487,1.14589315245794,-0.256828338297701,0.797311292849142,
ANKRD37,50.6761060876528,-0.00204041264471832,0.318038854872526,-0.00641560807259272,0.994881120486277,0.997489168778431
UFSP2,608.533851827249,0.175261827209344,0.0965492962380493,1.81525742846663,0.0694843579550497,0.182375134125682
C4orf47,19.7907226687812,0.0667011253523444,0.461404127007675,0.144561180639884,0.885057348561303,0.943927865267387
CCDC110,81.2098989726237,0.811810000912201,0.283717728905574,2.86132982962931,0.00421867910042128,0.0210671436097578
AC106897.1,11.6751681921873,0.210557077530064,0.6217160693597,0.338670798306556,0.73485774152094,0.856036199115335
PDLIM3,498.2457817059,0.435434696600977,0.123646573379404,3.52160747119829,0.000428938761303083,0.00330666047978601
SORBS2,11.1593013517222,0.855703303495623,0.553078353786576,1.54716469671461,0.121823536466067,0.271075524785856
TLR3,4.71716481878985,-0.574293298766611,1.0096757582409,-0.568789825921114,0.569498779957246,
FAM149A,127.972810405283,-0.19599327237707,0.176842903110029,-1.10829029002722,0.267736467590637,0.463156963228036
CYP4V2,437.273220453361,0.170366826180091,0.113384299197101,1.50256100171272,0.13295228626845,0.288284814186521
MTNR1A,9.71501118563666,-0.829663051000777,0.684142224848032,-1.21270551775264,0.225242429492804,
FAT1,2383.28213029596,-0.229957855737159,0.107763477943913,-2.13391271444342,0.0328499265041428,0.104156720741109
FRG1-DT,7.72638251538714,-0.571699586215594,0.761455242311175,-0.750798673971127,0.452773827585687,
FRG1,968.87018628424,0.945080064782849,0.0990253634527418,9.54381818789155,1.37668236927479e-21,4.41915040537208e-18
PLEKHG4B,37.102895433676,0.00980336754591699,0.367187420008176,0.0266985387072866,0.97870017866078,0.989435090726796
CCDC127,778.168638327359,-0.0950665063284218,0.121288036377362,-0.783807778309168,0.433152909066055,0.627838662275157
SDHA,6814.99326705127,0.0312216474952538,0.0768140546327469,0.406457485476149,0.684406488936186,0.822025304753856
AC021087.1,8.33852278861181,-0.904518269144864,0.750745087281005,-1.20482742340784,0.228269930986465,
PDCD6,2321.83408920956,-0.219809664114227,0.0964029735681827,-2.28011290501079,0.0226009930364942,0.0790813032997018
AHRR,387.530889021862,-0.283139396235022,0.126636970283104,-2.23583520359062,0.0253625680222093,0.0860247710812465
EXOC3-AS1,233.977932673588,-0.377561165896346,0.151802096494961,-2.48719335644274,0.0128755398404171,0.0514444646349751
EXOC3,1344.50994243182,-0.130472700933141,0.10360214184951,-1.25936296879521,0.207899258597779,0.391963244507736
AC010442.1,4.22941637679237,-0.635152112196002,1.07262848274199,-0.592145484121723,0.553753171413745,
SLC9A3,158.632549453913,-0.446046692657563,0.175160911426376,-2.54649675561346,0.0108810222995345,0.044940918143986
SLC9A3-AS1,1040.16798279755,-0.772794612704263,0.119268058758329,-6.47947674129721,9.20412533605168e-11,9.00769583192863e-09
AC106772.1,4.83256301459689,-1.22938863630089,1.04364736740641,-1.17797320694257,0.238807287857194,
CEP72,543.015271220785,-0.329237962054173,0.0991849655150799,-3.31943415359777,0.000902000742195075,0.00610076355340538
TPPP,347.751504702749,0.00356968385011935,0.133210358550079,0.0267973443580017,0.978621371354067,0.989435090726796
AC026740.1,56.1431346679717,0.374611878064647,0.281471161590218,1.33090678259263,0.183219685215776,0.359100738516693
ZDHHC11B,256.383485421671,0.719195049306298,0.156807808224391,4.58647472629128,4.50792944666819e-06,7.52102574002332e-05
AC026740.3,2.79748627262625,-0.0146327028821973,1.29416330009236,-0.011306689720805,0.990978759052818,
ZDHHC11,179.528648730445,-0.0547121746669556,0.162222387673817,-0.337266486158287,0.735916021344226,0.856771517668274
BRD9,1517.0453032847,-0.0157153292505324,0.0817502809976005,-0.192235782663471,0.847557518061937,0.923397602613369
TRIP13,3347.71216443374,-0.246608747281968,0.0933701542809246,-2.64119459993599,0.00826142520122143,0.0362878693157099
AC122719.3,8.12008890482225,-0.367158157046764,0.714682176425967,-0.513736272090728,0.607436388643649,
AC116351.1,13.6207321163311,0.235594933720683,0.56343861712203,0.418137711121171,0.675846434319952,0.816940448172558
AC116351.2,7.73017663170494,-0.46752140159965,0.823896284457539,-0.56745176597983,0.570407288250483,
NKD2,798.436315148916,0.0208142389233343,0.103303211977037,0.201486851424921,0.840317909657273,0.919169438502635
SLC12A7,1022.59931689335,-0.117669683104395,0.0978381325968375,-1.20269755749813,0.229093379452982,0.416922026482543
AC114291.2,5.82753939439132,-0.552182901530208,0.825104165822294,-0.669228110101596,0.503349977356943,
TERT,61436.5325673587,-0.3094455107681,0.102599128933766,-3.01606372280086,0.00256079437139842,0.0141045812151492
CLPTM1L,4840.91822177813,-0.505114388825735,0.0950187410162431,-5.31594486964826,1.06105274150685e-07,3.3196679339542e-06
AC026748.3,257.470422355597,-0.373902202100596,0.170266968517007,-2.19597615061344,0.0280936504663202,0.0928166097127294
LPCAT1,3492.29542268753,-0.192617948785676,0.0828059209086966,-2.32613739056245,0.0200112224184606,0.0721404325737534
AC026412.3,22.5258537722763,-0.0201497201415948,0.394453340233259,-0.0510826454902861,0.959259664829143,0.980366400816712
MRPL36,1268.39270404373,0.0483050073347361,0.10822094970804,0.446355418845004,0.655340530467247,0.803102959187661
NDUFS6,2845.19779024618,0.307002028335296,0.103472259373858,2.96699840317647,0.00300722520905965,0.0161262828618134
IRX4,12.3260216035529,-0.497032820152369,0.599702766473961,-0.828798611476725,0.407218374076689,0.603947207944826
AC091978.1,13.7852903006283,-0.444293775405701,0.565122953984479,-0.786189575689938,0.431756432256898,0.626724313803311
ICE1,3262.03103953007,0.0131883125187895,0.0930980984980651,0.141660385459577,0.887348267121952,0.944989694599385
MED10,784.278971535714,-0.156660408388772,0.105414725504771,-1.48613400678714,0.137243678857774,0.29478735489729
UBE2QL1,28.6924746675904,0.520021848921143,0.398050397734652,1.30642213116893,0.191409043789905,0.370233576449237
NSUN2,5441.62434365037,-0.114642997323204,0.0791230962184,-1.44891950394307,0.147360063671238,0.309977591339892
SRD5A1,605.676000956426,0.0543179195295857,0.0980518073983922,0.553971629598705,0.579598261878889,0.746653190718049
LINC02102,7.14646096787485,-0.655795349969086,0.794868237110474,-0.825036552414084,0.409350838991785,
TENT4A,1925.66556436785,-0.0169081867344408,0.077761735171583,-0.217435821064595,0.827868717725436,0.912275517987864
C5orf49,6.32842648139463,-0.491888071128074,0.834225482089302,-0.589634435400066,0.555435760091954,
MTRR,1658.59825838138,0.12601656304842,0.0883893075356317,1.42569917744428,0.153955194072314,0.319052901380663
FASTKD3,540.575147468794,-0.157552151358042,0.120778031302805,-1.30447689582752,0.192071032028377,0.371190856599091
AC091965.1,2.95244880348603,-0.501712037690285,1.08415179141005,-0.462769182014407,0.643529823390574,
AC091965.4,7.17604152776555,1.82271841446008,0.788865205475015,2.31055749678113,0.0208573092219031,
MIR4458HG,210.082751755928,0.0642339519261067,0.13980948941741,0.45943914246287,0.645918845064268,0.796236364307335
AC034229.4,4.90513251161015,-1.37190747671871,1.19381025400095,-1.14918386076924,0.250480174368502,
ATPSCKMT,491.867388443884,-0.334552422616796,0.127226950173251,-2.62957197481523,0.00854924324650286,0.0373322571819717
CCT5,18651.185902622,0.262740881314755,0.0830743025894134,3.16272148095333,0.00156301790502859,0.00952046959229938
CMBL,1051.00145034534,-0.0481840687404389,0.0807352459587069,-0.596815779381948,0.55063038169317,0.724157458716435
AC012640.2,47.0989949553831,0.379434691004304,0.270697202271532,1.4016941727521,0.161006591500715,0.329107971674283
6-Mar,4987.36447982275,-0.251875918004448,0.0914722423688323,-2.75357760432766,0.0058947792983836,0.0276830761936028
ROPN1L,14.2023997211737,0.696664208741861,0.538235459487697,1.29434840544501,0.195545103547471,0.375508364672997
ANKRD33B,377.413784694472,0.0401480798372648,0.121849330518345,0.329489539798665,0.741785699008892,0.860981283770038
DAP,1895.73855489315,-0.140787798302205,0.0765438878098689,-1.83930817117514,0.0658698718828927,0.175616518890437
DNAH5,9.69244195947998,0.183024644427866,0.600165830958915,0.304956788585312,0.76039906333539,
TRIO,2267.02596016709,-0.333354589326269,0.0938828432978235,-3.55075088926282,0.000384133816604834,0.00301189436077556
OTULINL,592.871794801846,0.0986287288132297,0.107306927117437,0.919127324420449,0.358028978635592,0.55833318180152
AC010491.1,19.6935195180437,0.0821664830034967,0.503937343002499,0.163049006279119,0.870479849478491,0.934780621358267
OTULIN,1340.74210476489,-0.178229029203704,0.0901140903305194,-1.97781532887917,0.0479495435661128,0.138067846113404
ANKH,1561.85635134387,-0.0413109211571432,0.0730945362959006,-0.565171122912781,0.571957376127591,0.741332139776131
FBXL7,11.4369360293104,-0.635617207520058,0.606664992779786,-1.04772356256723,0.294765988315901,0.492615593505038
ZNF622,1045.06987754737,0.19697185601407,0.102818413830851,1.91572548802506,0.0554000463905541,0.153623141770628
RETREG1,254.140849937788,-0.105533256663135,0.149377254752519,-0.706488125236858,0.479884634811189,0.6679514689723
AC024588.1,4.79489851248006,-0.0405752241373428,0.955725122476778,-0.0424549100814588,0.966136055859438,
MYO10,1653.32085401526,-0.0935411877705771,0.102358205594075,-0.913861152876559,0.360789808345215,0.560496395159941
BASP1,445.300417920621,0.767277258820752,0.133817586529096,5.73375502220644,9.82311845386669e-09,4.44115637139607e-07
AC026785.2,2.00051796033639,1.08742754638491,1.67593852838917,0.648846916497643,0.516437328841592,
CDH18,9.60068338496873,0.738178859991512,0.666115986481314,1.10818367217226,0.267782500890144,
CDH12,20.7142190257906,-0.353476722824298,0.460339467658199,-0.767860997499248,0.442569771040657,0.636417133644168
PRDM9,7.11636797669401,0.316556963873536,0.860510084681447,0.367871300416801,0.712969200884566,
CDH10,28.9488902667016,-0.251027094317321,0.384643861680787,-0.652622124841409,0.513999918431542,0.696202000692481
LINC02228,3.80567099413654,0.685347586510277,1.05198774296252,0.651478680331632,0.514737535076173,
PURPL,775.761695592711,0.22045320047443,0.154072329693973,1.43084226033517,0.152475428239482,0.316957728693652
DROSHA,5215.84843786016,0.423190608455224,0.0834334378431329,5.07219430716597,3.93254540515033e-07,9.62154782814982e-06
C5orf22,1676.43889643134,0.176992789913791,0.0940702715391317,1.88149547160778,0.0599045507026936,0.1634100036476
PDZD2,121.281049124124,-0.29910143736829,0.191935859112706,-1.55834057664366,0.119152534972016,0.266982854432621
AC025178.1,3.70584341354095,-0.432242916188719,1.05538018468711,-0.409561333877863,0.682127765852533,
GOLPH3,2192.11512910372,-0.12930205332496,0.0845490054634627,-1.52931489396215,0.126186399093049,0.277627375660513
AC025181.2,66.4586265077895,0.0550699731888974,0.237695879243258,0.231682490097099,0.816784632267862,0.9060957525504
MTMR12,1256.55583535723,-0.194805390200256,0.0900497886592347,-2.16330757796041,0.030517530633768,0.0983744460076273
ZFR,6868.81424762976,0.395452623840492,0.0952027456896087,4.15379431523744,3.27007139017765e-05,0.00040224333969891
SUB1,7727.06507143008,0.231993346146301,0.069626070251616,3.33198966002129,0.000862274599002284,0.00588148699761572
NPR3,7.96690577296943,0.123637068063944,0.866042972101047,0.142760892988943,0.886479023522405,
AC034231.1,22.2583676267043,0.113582489003574,0.403011910855034,0.281834074736393,0.778070741705023,0.883858405008537
TARS,13352.3942343121,0.177673379805396,0.0616768806803462,2.88071280268253,0.00396777002983588,0.0200891826431753
ADAMTS12,5.45066071373182,0.44552279673444,0.94945561337116,0.469240257743651,0.638897912784548,
AMACR,543.785013183579,0.0868041430921132,0.108349685347614,0.801148086527645,0.423045920756093,0.619331914403263
C1QTNF3,24.0738694112254,-0.468120141157752,0.425958566414273,-1.09898045976254,0.271776589123528,0.467416229198777
RAI14,2936.92741876123,0.255322286182531,0.0858886949770276,2.97271120781171,0.00295182042970003,0.0158715972853218
AC026801.2,24.3890241335128,0.190318742994976,0.416435263957399,0.457018796118202,0.647657535502105,0.797522130183273
TTC23L,13.3658403986594,-0.652583160326987,0.523257348046219,-1.24715527218806,0.212340569590618,0.397117937768517
RAD1,1352.71645699708,-0.0413486899896002,0.079821159495528,-0.518016654367402,0.604446649480944,0.765816918548244
BRIX1,3423.56607565448,0.247094444724813,0.0736084234751263,3.35687728468075,0.000788280909088938,0.00547701670600755
DNAJC21,2282.98455830137,0.493630229173022,0.0973967530114843,5.06824112621923,4.01508574129256e-07,9.80854279265534e-06
SPEF2,171.876921390554,0.162392675827843,0.159405725924095,1.01873803394723,0.308327350898129,0.507394592251854
UGT3A2,142.559123964268,0.657506273981197,0.170143488822532,3.8644221917126,0.000111352477585222,0.00110049708450912
LMBRD2,738.200769932359,-0.0533982483116973,0.257498797368721,-0.207372806620275,0.835718718170148,0.916834273864037
SKP2,3950.54002053107,-0.246366182087414,0.082776921170378,-2.97626655599239,0.00291781130014639,0.0157626628634633
NADK2,1450.48366779341,-0.0392651072470166,0.104032064792657,-0.377432739850687,0.705852040046486,0.837195680394518
NADK2-AS1,12.1954202899894,-0.59609997881735,0.595710210555679,-1.00065429172568,0.316993972564188,0.516575617794214
RANBP3L,4.42839867585105,0.969666831156478,0.946529676925115,1.02444419313563,0.305625517292369,
SLC1A3,1947.11728071561,-0.201292490662034,0.0957125848309389,-2.10309324544505,0.0354576193001614,0.110130373749257
AC008957.1,9.11743047402552,-0.926580128722666,0.670194992658428,-1.38255304631156,0.166801954595384,
AC026741.1,9.62106757971287,0.360215809104901,0.667412225584154,0.539720123930336,0.589390059628891,
NIPBL-DT,713.127959802679,0.202662919471781,0.111865006153417,1.81167396704774,0.0700365884058464,0.18346454119697
NIPBL,3108.09721186959,0.271158718720837,0.125028425597747,2.168776559606,0.0300996516686233,0.0973205901050371
CPLANE1,873.16763870299,0.147132650410316,0.155661126075888,0.945211268345741,0.344551027745866,0.543279693026933
AC025449.2,15.9641923168242,0.261325235786504,0.545200791022579,0.479319252813926,0.631711527625007,0.785595284637781
NUP155,5672.5340804057,-0.19425882168128,0.0734833039021549,-2.64357767500412,0.00820349407701069,0.0360926754210585
WDR70,1396.80547988779,0.222187257025096,0.0849572289912091,2.61528370997231,0.00891533668030238,0.038484672326977
GDNF-AS1,47.5273436975258,0.356750990953901,0.301949113153933,1.18149375312797,0.2374066336034,0.426959988022581
GDNF,65.5712931850124,0.135082947970103,0.238733205635586,0.565832254505476,0.571507817867554,0.741195604815787
EGFLAM,63.3218613332962,0.0917270125145945,0.245617106940598,0.373455308781805,0.708809601584878,0.838967116920154
LIFR,923.925606699749,-0.353704665374338,0.119881356706939,-2.9504559765619,0.0031730526002532,0.0168216972545004
LIFR-AS1,40.0045675482672,0.395482315609896,0.34963007199553,1.13114502237368,0.257994057243732,0.451707714493499
OSMR,16.8024718186506,-0.854663818851559,0.580442190184102,-1.47243572797574,0.140903251107992,0.300411421397884
RICTOR,1087.33426050885,-0.0175989999642592,0.161899548496495,-0.108703205955143,0.913437898942149,0.957588391771488
DAB2,342.38178318835,0.423483218367282,0.148216293221511,2.8571974724424,0.00427399844784049,0.0212904019515332
TTC33,921.405566029309,0.0550046625825556,0.128891584187827,0.426751388999923,0.669560416334926,0.812467632303321
PTGER4,17.498966123401,0.252888379914904,0.467890846456958,0.54048584585458,0.588862019599771,0.753626936813359
PRKAA1,1438.2402694703,0.158344049252775,0.135999729820311,1.1642967928097,0.244303755846026,0.435360930500079
RPL37,29606.857998729,0.312137656243392,0.0935384043909715,3.33700000845343,0.000846879455992723,0.00580272304024483
CARD6,26.2760155641669,0.558624517917853,0.420261554715609,1.3292305985397,0.183771902979715,0.359975910186538
OXCT1,1988.93604097552,0.200871496333219,0.0872421986042595,2.30245797958846,0.0213093585087135,0.0756886550674227
OXCT1-AS1,13.1451228512295,0.140378504476732,0.57793465118765,0.242896846880967,0.808085308262732,0.901492263683662
C5orf51,2221.3896724961,-0.0255544255118901,0.11378059564415,-0.22459388059289,0.822295225860611,0.909465972538593
FBXO4,236.310230440243,0.240047205723748,0.144287245706679,1.66367584707895,0.096177225511554,0.230119926872457
GHR,135.705460523286,0.236884778351599,0.193497941107353,1.2242237669091,0.220867825739988,0.407222879487421
SELENOP,37.5998762608643,-0.576976926779203,0.337265819586334,-1.71074829784673,0.0871275876132619,0.215505767720262
AC008875.2,6.1601378704212,-1.96427048470209,0.932656353719462,-2.10610315028523,0.0351953932555943,
AC025171.1,69.7433258621818,-0.285952838104544,0.271362990835325,-1.05376505920836,0.291990494253922,0.489906693787941
AC025171.3,5.1954284174197,1.49279154394346,0.854734021407338,1.74649833346466,0.0807243964065275,
ANXA2R,17.5626341208731,-0.397105068930599,0.517727308537328,-0.767015883424214,0.443072071956202,0.636757410001526
AC025171.2,5.66295630386353,-0.0960138510333688,0.79356095876119,-0.120991147527285,0.90369804693231,
ZNF131,1613.27466643283,0.362458568978221,0.100377590045285,3.61095109789645,0.000305076186611623,0.00250206209612421
NIM1K,67.1572305148299,0.564448448634396,0.275562992937915,2.04834634221572,0.0405260751727328,0.122006242545158
HMGCS1,2517.40003035716,-0.121119993386765,0.0737493050338176,-1.64232047110445,0.100523606832562,0.236612334282676
TMEM267,189.792036024049,-0.213086680058747,0.198588585010676,-1.07300568180841,0.283268566851604,0.480649169887751
AC114956.3,75.43296665621,0.0979039669736424,0.284593796621836,0.344013004274073,0.730836506316638,0.853878794837674
C5orf34,518.810546801108,-0.131063443126386,0.12342456434292,-1.0618910735001,0.288285137951545,0.486640351716691
AC114956.2,5.48880016975101,2.34463137443583,0.886892674085238,2.64364724497712,0.00820180834772433,
AC114956.1,4.56475184201156,-1.81677344622828,1.13335876386964,-1.60299942449401,0.108934781152549,
PAIP1,1881.42993373944,0.347805364851305,0.0891086094527969,3.90316229808912,9.49439903857231e-05,0.000959603933054695
NNT-AS1,395.773822590563,0.408011158384431,0.148741442306332,2.74308996913001,0.00608640071190841,0.0283725621336422
NNT,3536.29443552787,-0.243782166156026,0.0927127620520803,-2.62943483464643,0.00855269219053643,0.0373322571819717
MRPS30-DT,57.5898795815817,0.816236221089958,0.276880411810853,2.94797387706703,0.00319864092883267,0.0169432960091632
MRPS30,2234.10476245733,0.295764760088829,0.0832082910220266,3.55451069185564,0.000378683114328835,0.00298062580707831
AC093297.2,243.841721015956,-0.0559278981394471,0.149303925909908,-0.374590941253579,0.707964711137669,0.838523600814661
EMB,1715.96745983925,0.160094402447718,0.136985489050854,1.16869606815277,0.242526106659557,0.432985985749265
PARP8,778.201995957559,0.176327803773558,0.103362652155591,1.70591408111445,0.0880240776541664,0.217218088307099
AC010478.1,88.6335984548302,0.0170440066269736,0.246999242399597,0.0690042870633577,0.944986207052747,0.974428112440098
ISL1,481.468619307169,0.147091017185165,0.118020963905343,1.24631262377366,0.212649645127043,0.397556995257897
AC022126.1,10.3612289229815,0.81711746573949,0.745119715651351,1.09662574828691,0.272805027046532,
PELO,1064.56819521837,-0.195814407209497,0.0940666560762846,-2.08165587443333,0.0373739138263238,0.114475442158874
ITGA1,324.016727382889,0.229411962704967,0.185982727035922,1.23351219955312,0.21738472802692,0.403245061647657
ITGA2,502.894069017034,-0.0279343308793038,0.163320234121414,-0.17104023288711,0.864192130425819,0.931770357396405
AC008966.2,3.30530212291066,0.576144383169372,1.35500739635286,0.425196485805261,0.670693445764569,
MOCS2,2361.4855779026,0.680782755338558,0.0846124434147004,8.04589405369045,8.5618039129701e-16,4.90774831439893e-13
AC008966.1,230.346700280634,0.10711104179282,0.150126829681269,0.713470350504471,0.475554753836644,0.664454896650411
FST,37.8300240749554,-0.206302992165883,0.465980096692139,-0.442729193007104,0.657961624158754,0.804632239611711
NDUFS4,1105.55872238907,0.305066924449881,0.0963129896966481,3.16745358451372,0.00153780256284007,0.00940614753566431
AC025175.1,18.3310293287048,0.807620252900484,0.505827924297506,1.59663042332451,0.11034811316028,0.252759699760595
ARL15,871.392950233536,0.0712259413462184,0.151040983127887,0.471566987126343,0.637235895209934,0.789778850820033
LINC01033,112.736275928707,0.278588253967068,0.196215231059152,1.4198095247921,0.155663141268577,0.321336773937062
SNX18,1088.83215998463,0.13066994708044,0.0993999328947408,1.31458788024346,0.188648445522124,0.366473922855253
CDC20B,6.98486453610017,1.02593526062808,0.749967950019296,1.36797213881165,0.171320797250729,
GPX8,1769.77550320865,0.109202148605424,0.0964547737167146,1.1321590875963,0.257567556983624,0.451256335507822
MCIDAS,174.312195909093,-0.328219931804748,0.186123656596138,-1.76345091111625,0.0778244696311409,0.198330063127947
CCNO,124.964892733416,-0.0989470691609649,0.196905566558228,-0.502510268706419,0.615308630958706,0.773477235481575
DHX29,2360.62846227209,0.0244590403097448,0.0925856722879903,0.264177379774964,0.791643240410992,0.891452607071945
MTREX,4858.77094281374,0.00941489750842055,0.101533227571327,0.0927272552407203,0.926120243740806,0.964614472311882
PLPP1,225.774764619334,-0.0110157366281804,0.149023778383969,-0.0739193217863376,0.941074581345631,0.97220951535771
SLC38A9,824.489201112388,-0.109764347626322,0.110476907108836,-0.993550149971049,0.320441923681071,0.519943634630166
IL6ST,1983.2092306226,0.00067136571376157,0.226069549224108,0.00296973084639554,0.997630501090809,0.999062178979689
