Gene,logFC,logCPM,F,PValue,FDR
FSCN1,0.36206789273689,6.40809367077873,18.0044909874352,0.000375357842452106,0.0382681415052637
RPSA,0.395926657482369,10.1263291298423,17.9979764089187,0.000376041989780821,0.0382681415052637
SNHG32,0.33543025092678,5.79022446997583,17.9843728404012,0.000377475566190049,0.0382681415052637
ENDOG,0.702653606430723,3.42211176087141,17.9663993395706,0.000379399167376682,0.0382681415052637
KRTAP19-1,0.617305857991527,2.34229913055164,17.9356874781472,0.000382691070815871,0.0382681415052637
FOPNL,-0.364213787203232,5.70072499307936,17.9284148461238,0.000383434986702804,0.0382681415052637
HSD11B1L,0.509557189982555,3.52376686433694,17.8862991732627,0.000387999022521673,0.038443231321401
HMGN3,-0.402111948934156,6.70774574168352,17.8711356519599,0.000389642388581326,0.038443231321401
HCFC1,-0.333894385868812,8.20425682582549,17.8391595465733,0.000393155791328014,0.0385694766651675
ZNF326,-0.414890084632232,6.96349116146456,17.7495731693235,0.000403186490838862,0.0391761166685636
SEMA4C,0.347243319973627,4.63954912170469,17.7277493167163,0.000405676002466605,0.0391761166685636
SYNCRIP,-0.331465898130843,8.66229760689376,17.7236047745193,0.000406146466099438,0.0391761166685636
SYNGR3,0.515818927155307,2.64560515706064,17.6211352483276,0.000418098850538092,0.0398394893308046
LRRC29,0.881295693654373,0.279048493419323,17.6212807317621,0.000419873261939161,0.0398394893308046
CCNO,0.605793438081232,1.94136750848619,17.6059850220961,0.000419945966535761,0.0398394893308046
TMEM187,0.616154909214911,2.79626979138727,17.5852733443795,0.000422351946447579,0.0398487907506224
CDK12,-0.375798886332979,7.33418083621716,17.540033777385,0.000427766123060822,0.0399999618928055
G3BP2,-0.36276511839278,7.93560483182498,17.530805265786,0.000428885936605092,0.0399999618928055
LINC02593,0.402415838682125,5.14520650765601,17.5142562509834,0.000430904257619705,0.0399999618928055
RRNAD1,0.476696815323191,4.38489238751202,17.4622475036757,0.000437311655435953,0.0400414452876681
TCF7L2,-0.436611834969973,5.423702580127,17.4511576992378,0.000438686400685769,0.0400414452876681
GRHL3,0.793056445929485,0.994825112153152,17.4487378913208,0.000439378977133118,0.0400414452876681
PFKL,0.324048759720706,7.35057579982484,17.4356114732568,0.000440627510984417,0.0400414452876681
SPINT2,0.40307158155545,3.96617866820084,17.413378134593,0.000443427396176423,0.040084907970587
SNHG15,0.351417097188611,6.16988429478623,17.3866921945761,0.000446798894820368,0.0401793214477524
RPL34,0.372607684974071,8.79625170163809,17.0432584292806,0.000492899464907353,0.0434698037087728
UTP11,-0.320973473041539,6.34452906495688,17.0394782876221,0.000493435306380248,0.0434698037087728
CDKN1A,0.344057119892389,6.16278781074294,17.0169736443079,0.000496638072393982,0.0434698037087728
HDHD5,0.349721371076007,6.96550316813745,16.9888868657183,0.000500667184893891,0.0434698037087728
FCF1,-0.322335813611644,5.95612444420778,16.9888148722058,0.000500677729721103,0.0434698037087728
LGALS1,0.662060771300016,1.84119981519895,16.9707584156093,0.000503391587732467,0.0434698037087728
SEPTIN5,0.484298289958437,4.24773340260086,16.9461639397498,0.000506869027857337,0.0434698037087728
DLL1,0.415366203923735,3.64019904941086,16.9394189979605,0.000507864988208084,0.0434698037087728
RGL2,0.366968870728713,4.44144069960144,16.9278571599086,0.000509550670861894,0.0434698037087728
FAM117B,-0.408674319081565,4.75112528053246,16.9260350183805,0.000509817222474893,0.0434698037087728
CBARP,0.485850887178816,3.39955250560164,16.9175339196132,0.000511083641427133,0.0434698037087728
NUPR1,-0.947288118145216,1.45741399973788,16.8808327287021,0.000516642909850022,0.0437272376542671
CPSF6,-0.362684983281393,7.81430224277319,16.811203396682,0.000527006684006784,0.0442089119360914
SECTM1,0.808725677845481,0.770677864816691,16.7861018572111,0.00053155185707048,0.0442089119360914
AD000090.1,1.57881373669456,0.422291087233601,16.5517764130711,0.00053319625300532,0.0442089119360914
MT-CYB,-0.512558826699478,11.7437195056961,16.7649733951777,0.000534107417427499,0.0442089119360914
P4HA2,0.358792251681519,4.63192378581345,16.7361723258418,0.000538587375567822,0.0442089119360914
ACCS,0.458568501016978,2.99040422754285,16.7326148176517,0.000539166959385444,0.0442089119360914
SP2,-0.368192668838268,5.06567346272475,16.7254872897657,0.000540257177025095,0.0442089119360914
DUSP19,-0.533772464034257,2.92416763947853,16.7049679231282,0.00054350656874999,0.0442650208303647
UBXN2B,-0.355493869631782,5.84070429863059,16.5575242093293,0.000567295081691918,0.0457048190779414
ITGA7,0.506901462761189,3.69568913092017,16.5527512865476,0.000568098328785413,0.0457048190779414
COL9A3,0.707525770759836,2.01443964739245,16.5405484792433,0.000570184016626392,0.0457048190779414
RPF1,-0.276770761293001,6.83852916788707,16.5305562232379,0.000571773480877756,0.0457048190779414
LIN7C,-0.540908923498594,5.17656645671903,16.4183876527762,0.000590825342533485,0.047010093844162
RPS12,0.387535467879623,9.35986555517824,16.3987038711589,0.000594238538132652,0.0470647825660475
MT-ND5,-0.556197467652371,12.0641844712725,16.3627153389884,0.000600537964387094,0.0472134908069304
FCSK,0.374517856690452,4.19146964826707,16.3568129539367,0.000601585079203329,0.0472134908069304
OTUD6B,-0.558336757811091,5.01776588818103,16.3409540311791,0.000604384386445695,0.0472185557301872
NDUFA5,-0.53174100346218,6.50302106839268,16.3224154108512,0.000607679632004503,0.0472621465143682
EIF3J,-0.326050529223939,6.92769605771015,16.2815013501759,0.000615025780975518,0.0476189916337367
TRIB3,0.424114655981536,4.81023178422813,16.2526744377323,0.000620263600337363,0.0476762863424758
LBX1-AS1,0.431368708711103,3.35258333794113,16.2255414765467,0.00062525017293255,0.0476762863424758
CYB561D1,0.420641795113702,3.84065371247683,16.2013956182682,0.000629703277616133,0.0476762863424758
MACROD1,0.457128798543497,4.77742923011105,16.1996317944007,0.000630024227485374,0.0476762863424758
FBLN1,0.327645830231916,5.17930337191045,16.191458556093,0.000631541655320566,0.0476762863424758
TENT4B,-0.443463085005292,5.40726342783273,16.1721938398925,0.000635137056464714,0.0476762863424758
S1PR5,0.626224392086139,1.63102962508372,16.1717272884978,0.000635359227892526,0.0476762863424758
UNC93B1,0.346044317264662,4.17435560852299,16.1577405392505,0.000637856026011347,0.0476762863424758
ACSL3,-0.351199808298822,7.11000638167282,16.1071852837737,0.000647439882763961,0.0481840388612179
TRIP6,0.326021722258152,6.12734224490362,16.0717622914382,0.00065425455834612,0.048482228345082
NALT1,0.84438584844985,0.896967274135719,16.0405094640543,0.000660698842765485,0.048750539398243
PDZD4,0.463157307741007,3.72546396959873,16.0097837339895,0.00066638265487282,0.0489606932724856
SH3GLB2,0.333910763123073,6.50091339713802,15.8734990330866,0.000693884131630198,0.0497732679870272
