Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
B9D2,66.6854065763758,0.0569560586113553,0.329097345838378,0.173067511274693,0.862598361808236,0.982202367008275
AC011462.4,15.1577560220388,1.14123645693633,0.686104405205899,1.66335684230717,0.0962410266734391,0.742503432079507
EXOSC5,1261.51872203972,0.274772579800023,0.189604148249926,1.44919076051982,0.147284317082269,0.780221553947642
BCKDHA,1348.97317741041,-0.000551014196492784,0.136677565731037,-0.00403148968556483,0.996783345336187,0.999406299089432
B3GNT8,13.9116201124919,-0.227397320142645,0.741983786995282,-0.306472087568796,0.759245228920155,0.964639142585963
DMAC2,1710.43244559365,0.0919404369559246,0.117494113135802,0.782511008442255,0.433914318349293,0.896901804629367
PCAT19,7.73345331808827,1.49113752826576,0.949075083045752,1.5711481155742,0.116148248511808,0.756181742332806
AC243960.3,5.63849280422232,0.140870398514979,1.16012621393474,0.121426786864161,0.9033530010071,0.986858273602318
RPS19,31647.4470637487,0.460241803946397,0.153749406636341,2.993454179859,0.00275838923974626,0.45223000985737
CD79A,10.0947583522067,-0.0859038472851123,0.897558032508279,-0.0957084045530169,0.923752165678365,0.989388060100411
ARHGEF1,1435.62197649875,0.0477704806058967,0.127849910981975,0.373645004826258,0.708668446128383,0.953224662516602
ERFL,12.9280802891876,0.712661808286199,0.761436589847989,0.935943738175851,0.349302156044299,0.87258161479693
RABAC1,1850.75522244691,0.441364089262066,0.18756143195078,2.35317082340194,0.0186140806507862,0.617817769709476
ATP1A3,1070.59522284919,0.263825516560766,0.123235284981903,2.140827739389,0.0322879321156238,0.655575300336725
GRIK5,74.1361463797322,-0.264605188728965,0.393422668100041,-0.672572299930821,0.501219429174427,0.914739086657888
ZNF574,848.600160683129,0.309340082803008,0.149176282624079,2.07365458745569,0.0381114016259144,0.659191552437586
POU2F2,69.2482085116918,0.314873360935948,0.381030412506223,0.826373304075315,0.408592362256764,0.891240024192941
DEDD2,1221.2073917058,0.146003559330659,0.151243048506589,0.965357157055045,0.334365952490898,0.866282101521829
ZNF526,479.974750285124,0.138651759029522,0.153896849144515,0.900939556594323,0.367620457807126,0.87865842190768
GSK3A,4869.24705574815,0.192195371285448,0.129729049484492,1.48151375539387,0.138469722187107,0.772795730497476
ERF,2345.24288374872,0.0127001218125619,0.138820215819632,0.0914861120016055,0.927106340974473,0.989388060100411
CIC,2418.39562544277,-0.242710520531231,0.0972589025759141,-2.49550955339833,0.0125776368350786,0.59317446590103
PAFAH1B3,1021.7196506228,0.429163637183545,0.163656826640962,2.62233874377305,0.0087328583677112,0.570087539547392
PRR19,28.7590689077012,0.185078131677995,0.521202103705285,0.355098589131267,0.722515733576775,0.955958940456988
TMEM145,477.145513329627,0.0435588457727389,0.177038821873597,0.246041208994484,0.805650332625608,0.972551503327494
MEGF8,3469.88207190392,-0.167335589002681,0.0881520133204459,-1.89826168115288,0.0576616190689223,0.696747946565249
CNFN,163.358995808546,0.705936877570226,0.311968866327078,2.2628440006898,0.0236453074400711,0.640163005648826
LIPE-AS1,116.159162653441,0.63506954522954,0.257585168420798,2.46547403766693,0.0136832090968352,0.595103507629916
LIPE,139.140692770708,-0.171060824126823,0.264757138729317,-0.646104671427623,0.518211570269494,0.919152898493069
CEACAM1,9.399862627533,-0.479904983593661,0.856064699881039,-0.560594291132843,0.575074144190955,0.93143088216927
PSG9,5.94465741370937,-0.221277722122788,1.24105489592149,-0.178298093702364,0.858488875833318,0.981379457542543
LYPD3,39.0460952891675,0.501707167092973,0.45737708019744,1.09692240563606,0.272675313344943,0.840325263577676
PHLDB3,427.070028331084,0.123700972027673,0.213662419433002,0.578955215221937,0.562619392130784,0.928728205722128
ETHE1,227.987619085391,0.129725176232032,0.206966152173084,0.626794163538121,0.530794169816628,0.921529176694172
ZNF575,10.9112363790779,-1.93767637691044,0.880386414296112,-2.20093852590814,0.0277403760841921,0.652243002647057
XRCC1,1562.59567570715,0.0113487141978603,0.134825666879362,0.0841732472795019,0.932918688264151,0.989804093028216
PINLYP,10.6978310291758,0.219764730899752,0.80868170852237,0.271756772267433,0.785809045391282,0.968936368303397
IRGQ,1217.27989670441,0.0327972367128284,0.141887835869545,0.231149037631267,0.817199019954297,0.974846665023453
ZNF576,482.965259941567,-0.118390043258091,0.188499830944369,-0.628064453240977,0.529961718198336,0.921374436538724
