Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AL627309.5,9.47983653852025,0.491351334482152,0.554490519899984,0.886131172397284,0.375546847038386,
LINC01409,85.8672761861248,-0.149204196552511,0.234124215721178,-0.637286476723111,0.523938257985969,0.734664134002765
FAM87B,2.60632393475073,-0.780817622823196,1.17154648624432,-0.666484541579138,0.505101441149385,
LINC01128,518.586690994404,0.0241688045626111,0.118778781688441,0.203477458002611,0.838761863043522,0.922911824908737
LINC00115,62.1689721678832,-0.0457739668059037,0.253411014531247,-0.180631322954036,0.856656968120236,
AL645608.6,22.5445985399107,0.298018627360758,0.344444199481291,0.865215985084239,0.386920253336205,
AL645608.2,175.066007487928,0.101244432413168,0.140903542635718,0.718537167478589,0.472426139385137,0.695426312869683
AL645608.4,3.19828344677497,-2.06514810125614,1.09612830136728,-1.88403866470753,0.0595597456774444,
LINC02593,1160.65521448887,0.405840398639825,0.105464251105268,3.84813237079489,0.000119021740249781,0.00842358283204251
SAMD11,2146.8561423618,0.175258080247544,0.0987828636695415,1.77417493011577,0.0760342196476737,0.266265268913805
NOC2L,8366.35006839828,-0.00726408403161457,0.0846143756317272,-0.0858492895253465,0.931586223702433,0.969565654321976
KLHL17,1914.85012412966,0.196371362579106,0.0853145842456857,2.30173263241374,0.0213502547330621,0.134926868835977
PLEKHN1,11.9464474476868,0.430536046101704,0.530041353200241,0.812268785260334,0.416637417642175,
AL645608.7,304.60033272989,-0.0510436785921568,0.169109512729392,-0.301838008804605,0.762775554544579,0.880915113225375
HES4,4653.4553198556,0.738780912609369,0.124849294224749,5.91738156949006,3.27107232346042e-09,4.65582627372533e-06
ISG15,134.073658569397,0.325454288253496,0.193002399047068,1.68627068813858,0.0917436740908409,0.29461931940428
AL645608.1,22.6880285853439,0.0709449174812678,0.386188639164597,0.183705345746928,0.854244614985728,
AGRN,2612.08884368057,0.331508783667862,0.077832603190752,4.25925345006644,2.05110797043173e-05,0.00291052190819441
AL645608.8,10.6799764156249,0.0302971735965388,0.543951939715604,0.0556982545413462,0.955582190020066,
C1orf159,754.268695938703,0.210484100207882,0.102091313096256,2.06172390014643,0.0392340297935215,0.185799601351205
AL390719.3,18.8465332518507,-0.386184494581176,0.395915437757918,-0.975421662686736,0.329351142472511,
SDF4,3466.91349779168,0.114866445713743,0.0838706316578353,1.36956695619464,0.17082212043698,0.402396352114328
B3GALT6,1463.55995341933,0.176697471222335,0.106459418748259,1.65976362918311,0.0969620132273658,0.302283618749709
C1QTNF12,43.5577288404897,0.844149443913324,0.367403626604531,2.29760781545566,0.021584120438473,
AL162741.1,13.7220209862945,0.638002517610874,0.499606329984036,1.27701047669124,0.201598548528207,
UBE2J2,2077.40709398882,0.178198026237983,0.10315350403008,1.72750337386522,0.0840772997793293,0.282240621114573
LINC01786,49.797353339021,0.3393693117366,0.283582042753493,1.19672355993148,0.231414320902885,
SCNN1D,306.548009067568,0.391054346409206,0.154230643359891,2.53551653478289,0.0112281627660172,0.0964791698051447
ACAP3,1849.01694020478,0.226711547296564,0.112652795233338,2.01248044335673,0.044169316184638,0.197069523658934
PUSL1,1037.12868102765,0.247224720460494,0.145599569622731,1.69797700021428,0.0895121028618141,0.291244516507963
INTS11,3347.31394535002,0.0427682022225548,0.0833548262078927,0.513086094329895,0.607891098217794,0.792659300505898
AL139287.1,135.334104840436,-0.188834267717158,0.171515636141078,-1.10097406840409,0.270907943403999,0.516802793001524
CPTP,591.378467550321,0.188688459315688,0.0983776146869343,1.91800197551189,0.0551107606562041,0.222288075587118
TAS1R3,14.4732733407934,0.162196284825405,0.473031496722786,0.342886860492629,0.73168357701939,
DVL1,4026.98262393647,0.130756149926957,0.0955815549584226,1.36800609682313,0.171310167716878,0.402665551026388
MXRA8,270.98825055602,0.149602318536009,0.164091204960539,0.911702236399478,0.36192548638992,0.602610964546615
AURKAIP1,4008.05617870387,0.248602547270152,0.114392137032947,2.17324856164328,0.0297616146396088,0.161008804386393
CCNL2,5825.33773658955,0.19442907488655,0.0689469236472498,2.81998187303176,0.00480263623889753,0.0612156917614701
MRPL20-AS1,1022.21304488369,0.117648249404245,0.0879521283569533,1.33763959556237,0.181013950449729,0.414217346420333
MRPL20,3610.86491100099,-0.0709313633831343,0.107224058931246,-0.661524699681594,0.508275879981408,0.722621388311728
AL391244.2,196.311057752532,0.437790511211991,0.198764158878449,2.20256264349809,0.0276255893206219,0.154128990913719
ANKRD65,5.54367777955561,0.400857504496742,0.855313377668819,0.468667408885022,0.639307386083725,
LINC01770,15.5280524638909,0.513754694569031,0.4197554768984,1.22393803736689,0.220975603068784,
VWA1,635.20591190579,0.267287434608278,0.143768570095778,1.85915067827559,0.0630057836157736,0.240021587422692
ATAD3C,13.477837714639,-0.254055307885774,0.511432531535274,-0.496752342138118,0.619363706551375,
ATAD3B,2643.78305226991,0.179720068218509,0.120611357757546,1.49007582337134,0.136204300300469,0.360283124342991
ATAD3A,2550.97912188577,0.148432338575343,0.104559846702469,1.41959215948084,0.155726449338561,0.384874058951458
TMEM240,20.7493167363806,0.275129619959047,0.387231921039018,0.710503460615595,0.47739198570293,
SSU72,5255.71067504778,0.074560699904723,0.0833097996652006,0.89498114512773,0.37079716719742,0.610685486217401
AL645728.1,56.9193976285419,0.152393478568836,0.226569051003638,0.672613836240101,0.501192996896903,
FNDC10,1051.21130744062,0.170706810935457,0.106374220549027,1.60477613894035,0.108543078909533,0.320885583237862
AL691432.4,81.1869014357224,0.349665612035032,0.249589218998866,1.40096440638576,0.161224717138446,0.392921112377635
AL691432.2,159.648848040782,0.240240845721271,0.178540193328619,1.34558410205755,0.178436681588143,0.411036484650982
MIB2,1252.74560038984,0.189154829341962,0.108742203495761,1.73947945931898,0.0819504622124027,0.278383829472521
MMP23B,20.1838832826908,0.300613821223577,0.482363046299412,0.623210719664003,0.533146058285773,
CDK11B,1662.93573495587,-0.0391197076048742,0.0902280326955372,-0.433564895921854,0.664604430967296,0.829622175081959
SLC35E2B,1675.61780167884,0.16173424778917,0.0834700932773445,1.93763108963804,0.0526682466383695,0.215966785991521
CDK11A,613.593312486111,-0.104138483396443,0.102601918391851,-1.01497598708364,0.310117274190273,0.554038600598873
SLC35E2A,384.410232146086,0.228350487229836,0.149830281382951,1.52406099169096,0.127493475941889,0.34867451469163
NADK,2234.18888981235,0.327738348830665,0.0877180108436999,3.73627201162421,0.000186768629923273,0.0107287271269826
GNB1,11915.8077639544,0.0389863805217954,0.0552587714088969,0.705523838619373,0.480484302096018,0.700546768705895
AL109917.1,45.1144706927115,-0.308943951074227,0.285466551863176,-1.08224220686388,0.279144918570744,
CALML6,24.6999830887411,0.361992749236539,0.373326458625908,0.969641290812645,0.332225323730839,
TMEM52,186.145647792682,0.214138086905991,0.178771927261164,1.19782837376453,0.230983838726069,0.47352667498909
CFAP74,15.3780129111678,0.0965298879243257,0.468225295335073,0.206161198222421,0.836664996082802,
GABRD,105.967708075024,0.370392769641578,0.21980352663409,1.68510840255159,0.0919676588048548,0.29504275213879
AL391845.1,4.08105329134985,-1.08775364137409,1.0219305251932,-1.06441055879845,0.287142752603591,
PRKCZ,770.572557826942,0.134274951263758,0.104110357870465,1.28973671794332,0.197142086336901,0.433915829205446
AL590822.2,3.27860650391282,0.0709941762787186,1.05539335534052,0.0672679773086242,0.946368369531862,
PRKCZ-AS1,63.0101451610737,0.067925146137968,0.238399413063479,0.284921616480161,0.775704194535229,
FAAP20,1523.69950689099,0.254398966312046,0.111113507868874,2.28954130952525,0.0220479205933287,0.137090788351296
SKI,3946.98401190208,-0.14532337418291,0.0659068558004241,-2.20498114221942,0.0274554178511018,0.153952167176534
AL590822.3,30.6460768443663,0.594528881434425,0.321172851359907,1.85111810950731,0.0641525633401503,
MORN1,414.466666408167,0.117655437013754,0.112709690961312,1.04388039759722,0.296540728527072,0.54243706017875
AL513477.2,6.73868793124908,-0.413383369281891,0.696280595883906,-0.593702268490068,0.552711265534909,
RER1,2377.10961379129,0.132270585818591,0.0882049912972637,1.49958164354691,0.133722805588205,0.356872737413522
PEX10,587.67268287779,0.20720594775802,0.120114852533284,1.72506516378233,0.0845157296749756,0.283118853853671
PLCH2,12.2291275362349,0.353047477619965,0.518009856115685,0.681545869160298,0.495526153156342,
PANK4,1264.0025279923,0.109645634805506,0.0815977925110935,1.34373285638333,0.179034788534952,0.411757482879138
HES5,22.9283325961397,0.91262072870859,0.338394069134335,2.69691703239131,0.00699847048511909,
AL139246.5,145.33914404061,0.945404268905742,0.212310021203565,4.45294227538736,8.47015317054609e-06,0.00150698141825966
TNFRSF14,6.54052972986053,0.0370464937152905,0.758250013103391,0.0488578873393822,0.961032549790479,
PRXL2B,620.8598556454,0.00672498870075834,0.141429383947109,0.0475501519774229,0.962074760013385,0.982319279114575
MMEL1,5.68401227138291,0.0935806938915869,0.725687678055473,0.128954503047843,0.897393649458342,
TTC34,79.0771563650866,0.235854198150215,0.207876211084462,1.13458965275438,0.256547290561288,0.502395097468827
AL592464.3,1.99106528688951,-0.539867480084995,1.39767788052895,-0.386260301894943,0.699303897894907,
PRDM16-DT,83.2909528732769,0.45341697786106,0.192094327406361,2.36038712846472,0.01825587283985,0.123687575531657
PRDM16,590.044773586762,0.0423340482308468,0.102476881236151,0.413108280815952,0.679527282673114,0.837155654072186
AL354743.2,5.06269156435346,0.806905109649723,0.854650541211589,0.944134556453706,0.345100892484432,
